stock_code,n_periods,autocorr_lag1,autocorr_lag2,autocorr_lag3,autocorr_lag4,mean_roe,std_roe
000158,91,0.8923570911180518,0.7856747897932899,0.6827660601784132,0.5895811953161485,0.02634292307692308,0.03117572264651686
000410,71,0.442975958716422,0.07142981036780628,0.04467541743181405,0.012389902840877176,0.051397521126760576,0.07256486828918675
000157,92,0.9726561948179028,0.9315394066906261,0.881751662205543,0.8257743097280126,0.15981813043478263,0.12388427252649051
000159,88,0.8408499766310807,0.7075175303302974,0.563900763967034,0.40426075670973605,0.06558517045454546,0.10146380789229742
000301,90,0.8082430564713605,0.5842136833775224,0.31220693863759624,0.05221339173945122,0.057714311111111104,0.052586823690106255
000166,38,0.9387771446478997,0.8319680583784974,0.7840794110227353,0.569709422368892,0.08557121052631576,0.055568791377590764
000338,68,0.94592495035319,0.8131936723968918,0.6594361642917066,0.5293746703950923,0.16711252941176472,0.09583666583958948
000333,43,0.9192526256050904,0.8479101992865556,0.8020175341208189,0.8323622826688288,0.23794406976744187,0.02429035811238053
000400,97,0.9372493938068169,0.8407656505058372,0.7507909361450523,0.6593920672593576,0.11095204123711341,0.04658320578795362
000401,95,0.9307278969567503,0.8401732085896958,0.7334522810321592,0.6194348364552756,0.08157689473684211,0.07083573354629392
000402,97,0.8827124887782133,0.7619067132072556,0.6636041726781451,0.512957126026476,0.114949,0.08337830741556544
000408,76,0.8508546156791128,0.6435132879404143,0.4395987415189531,0.3138692336412251,0.11978085526315789,0.12001976718086943
000403,64,0.8014307823618233,0.6064199262554602,0.3991589855461185,0.1378590631955896,0.12049070312499999,0.0734421025778299
000404,93,0.9095906332833641,0.7403240121342064,0.5845170952711876,0.47613112064285734,0.08801988172043011,0.05060318476352864
000406,25,0.6923123958162452,0.3312405697822992,0.09812300827548595,0.14852822553573464,0.11712376,0.056907109818918056
000407,94,0.8506328534396093,0.6828512260003948,0.5336167050148857,0.3964597357808575,0.07914125531914894,0.08426035140675674
000409,63,0.7588183853041095,0.4934721533140679,0.2858915430274672,0.1805660409252028,0.06525155555555555,0.08075612485175541
000411,86,0.8316516002462145,0.7706318019798173,0.6444283982409063,0.6327168841761986,0.11873737209302325,0.04174377480870832
000413,68,0.7505222426860634,0.5167929599586345,0.47037116048874567,0.4089952750330136,0.060645911764705886,0.08227209015422639
000415,79,0.8775706872270579,0.7525230340734144,0.6618474302673112,0.5533404967468896,0.0591790253164557,0.06493154759797207
000416,88,0.8884767182704363,0.7299840698896278,0.6011084144045717,0.4993350462907435,0.07452944318181819,0.1038485512190335
000417,101,0.9622807437311581,0.9307089550535436,0.9050735485834752,0.8515928803997654,0.10476959405940593,0.06691307285556258
000428,76,0.923248057678649,0.8054829562844215,0.6853959239479702,0.5679159781917862,0.06529223684210525,0.08078666819337217
000418,72,0.8973763969441401,0.71828721384629,0.5237350747023841,0.34184420347452965,0.13145069444444443,0.07849503307616895
000419,98,0.8940604367737365,0.806604550922901,0.6632721810073362,0.5383669851135432,0.07323281632653061,0.0335099627401138
000420,82,0.7990706340803727,0.5451742927802488,0.31711128750256046,0.23840695201693862,0.016860804878048783,0.050452954518490335
000421,94,0.7194061223339853,0.46618864877988975,0.22107589815261547,0.04673570426497007,0.07834786170212765,0.059946222504558035
000422,83,0.6576250160643852,0.33679230504074,0.1858698810270777,0.053595348664045,0.13026313253012048,0.09896798833087163
000423,100,0.964168842584626,0.9061473821894914,0.8377515435959267,0.7657545840152747,0.16199076,0.08247048335739521
000425,96,0.8530366391940077,0.7798452848104725,0.6818120453940248,0.567931287232416,0.09721851041666667,0.0937316992441052
000429,96,0.9355277983715647,0.8200427287733221,0.7008883548320208,0.5955335171198459,0.11851472916666667,0.057098135780550216
000426,93,0.7921295496322429,0.5765695809396659,0.4033100126007116,0.1422732564504142,0.0541187311827957,0.06927135267389993
000611,71,0.736618683704032,0.525173059531996,0.3005255308351336,0.29208009907090826,0.02954695774647887,0.055311272152600684
000430,60,0.7874203706070988,0.5168352082611283,0.38982173708743895,0.3006793897921705,0.08440373333333334,0.10789776362725143
000488,91,0.9310772148591786,0.8057617366147309,0.6569243509844418,0.50623044291145,0.07323617582417583,0.05248513106943412
000501,104,0.9558780613280535,0.9101521954157131,0.8773789651809542,0.8470650537379297,0.11503516346153847,0.08334386174897883
000498,61,0.48291244274769385,-0.022396502906014793,-0.42862854050334975,-0.1443035573458713,0.1333364426229508,0.07165964571352339
000502,67,0.6192677268430179,0.24002577158848593,0.1432547974142771,0.039703681964049754,0.07599970149253732,0.1252168972623122
000505,57,0.22253557488980086,0.1118551609506614,-0.03713184728399908,-0.2418329925165113,0.07768794736842106,0.09199437122052843
000620,54,0.6717049963426196,0.23394599355246076,0.14115281882894296,0.06218865740920228,0.11347957407407404,0.11530790339309434
000506,60,0.7100390699139605,0.5228695145901819,0.38493978596602824,0.15594163731018243,0.11659493333333332,0.1333096754829229
000507,102,0.8231568101275218,0.70168233149248,0.5440212478353017,0.35174301536956154,0.060719999999999996,0.054608054003767906
000679,70,0.8332452395036607,0.7424982591900157,0.7041363790496775,0.6609796607622608,0.09130944285714285,0.08240562083111212
000509,36,0.2160260881655131,-0.004539924847255071,-0.13404842793016733,-0.16070211911958954,0.06722219444444445,0.1100929439909801
000510,87,0.8701586377372579,0.6466551294014049,0.3745438799997722,0.14955316544406497,0.07447597701149426,0.07017689296063674
000511,61,0.8097522945175227,0.5581969827263458,0.3722077549993846,0.25344455736653626,0.056474868852459004,0.041521085986411736
000513,103,0.7487200876279368,0.44235057459723914,0.1233634669367597,0.02423007477853257,0.14298766990291265,0.08026993352751946
000514,100,0.6668109190204276,0.4611676482076061,0.402401372267554,0.25185122988853653,0.05923186,0.06628700167770753
000516,86,0.6927161623829539,0.36534662747273045,-0.006027315112141598,-0.3259208720372043,0.11583838372093024,0.09465311452954654
000515,25,0.5067240176647717,0.25282149749784283,0.0072192881905069626,-0.16580218150088363,0.061939600000000004,0.04042488056927318
000524,95,0.9044833764545688,0.7634065559463151,0.6079477576041358,0.43858843421181326,0.03503582105263159,0.05738687975431665
000517,81,0.7031565273340525,0.4413464882730153,0.27847219348041463,0.11721426696387002,0.11423282716049382,0.0884150203383278
000518,76,0.808061436891875,0.6380220608257631,0.43944144953154,0.2875068463130672,0.014749197368421051,0.09747853049666882
000519,104,0.7465570965630446,0.4391244939734653,0.262113187905766,0.10255569311331561,0.04304075,0.06574189423474286
000520,76,0.819323223079473,0.5824716038187612,0.27526280522671187,0.009124841583052734,0.09023794736842106,0.09000157425449126
000521,97,0.9165586819821397,0.7482560718512397,0.5398778996591715,0.3342149364259988,0.0615862474226804,0.07639474106799499
000522,46,0.8193860985218362,0.6552897988579137,0.5258785760132961,0.3427633106897057,0.11925352173913042,0.07114724638374037
000523,89,0.8634298933898998,0.6764685021745307,0.5314049660519118,0.3796409318424392,0.028670831460674152,0.058236975757083614
000525,93,0.6232104335403158,0.5077336961159458,0.3558316448852327,0.12891506906269212,0.0737237311827957,0.07248293125676485
000526,83,0.6316125526995665,0.5943944628398407,0.3240114728312427,0.22992776131822248,0.05410039759036144,0.11063568168215739
000529,76,0.8054545473172401,0.6261168317741789,0.44125610930243236,0.25825762477611247,0.11550788157894737,0.06949825540028573
000527,55,0.9142473832015041,0.7845040379880753,0.6567796594987432,0.4979027328446028,0.1931214909090909,0.06554188551394173
000528,105,0.9558042243243985,0.8674840085975406,0.7522923944713749,0.6252633578733551,0.10609693333333332,0.09034115866196332
000530,105,0.9116917361064045,0.8123546295349975,0.7111087672821953,0.6036093337212484,0.0603398380952381,0.05068170967953285
000535,9,0.20276158868813038,-0.04997594161818236,0.5235986747900887,0.15170487985237913,0.09119111111111111,0.03511194400594395
000531,102,0.8911672262768637,0.718266606326977,0.5132644427194888,0.31589352295694667,0.1134177549019608,0.0699189184621052
000532,100,0.7988154511566287,0.6201661317952012,0.4938072638043575,0.32756309785645715,0.06388497,0.051244719911900195
000533,90,0.7698108294200002,0.39987598454677137,0.027612633723670493,-0.25111801072937306,0.10118087777777776,0.0973993318064951
000534,98,0.4245267544162072,0.4417542914207137,0.41551427127532153,0.15621725733556707,0.06627791836734694,0.05670293247872824
000691,62,0.6962130056910336,0.3869464253202254,0.15212622114874547,-0.03688142324934645,0.03754043548387096,0.07797241087648245
000536,50,0.6438276637917052,0.3596052429575165,0.08294819235811603,-0.029729812321714948,0.07760882000000001,0.08945082485068319
000548,96,0.6799973625801068,0.354114651269872,0.18997870099812958,-0.022936498467230372,0.055279479166666666,0.05822620220133915
000537,94,0.8333393283922733,0.5687961950585645,0.34704476616458485,0.22184498144048365,0.1404175,0.12396800476956896
000540,69,0.9031338082660767,0.8107474661407927,0.7320905444860559,0.6233840264136936,0.18855665217391307,0.1505033883513635
000712,95,0.9045940948212922,0.7699105011947144,0.648784269819486,0.5263363286524464,0.05762421052631579,0.08787789911329358
000713,94,0.8116710602796731,0.628988962608156,0.4586484669687911,0.2497317814439902,0.04971810638297872,0.038816145643897425
000538,104,0.9673668865174092,0.9326254963733762,0.9024996322166657,0.8622253318481315,0.1906696923076923,0.06592613401143577
000838,75,0.7570968096393182,0.5050592215889642,0.28368203899294214,0.052245620948596534,0.08063688,0.09766693051836396
000539,99,0.847736403662717,0.7615750363624053,0.6460587359667261,0.5641239298201236,0.10195380808080808,0.07201346671881696
000541,102,0.8004848575088288,0.6360770905551777,0.4876161557145528,0.19042549334139622,0.09822392156862746,0.049273071738852287
000542,11,0.3178235858812201,0.11670236311380633,-0.3587865020509332,-0.30579026121667174,0.16953536363636362,0.10568110740703308
000543,102,0.9337891251633407,0.8138052683059646,0.6788077103290324,0.5235255684516439,0.07380357843137254,0.061258368825536126
000544,95,0.7520118117297834,0.42845455239298175,0.08293478273689428,-0.19847406020823927,0.09596698947368425,0.06436883395532585
000545,66,0.6443155879150271,0.3441751909105843,0.14810557714588718,0.2583569016682337,0.04325631818181818,0.07198528609631595
000547,93,0.7891091939811393,0.5061943483325101,0.3020908883244936,0.11780308262789947,0.06342521505376345,0.04700644868842825
000551,104,0.6300193940976879,0.22875170774087694,0.15613472976858084,0.04708372001644181,0.08792595192307692,0.05341502722033952
000549,31,0.7304830717231583,0.40215477230716984,0.16411017433463548,-0.12090348368090119,0.15606287096774193,0.08111308171600448
000550,105,0.9538271143157387,0.8936922286876372,0.8389131430519919,0.7714214319477809,0.13983121904761903,0.0946743813952384
000980,64,0.6518507048367791,0.25320833004297594,0.17228327783552552,0.0580227275814302,0.035101406249999995,0.027519515343501433
000982,53,0.8880763745905929,0.7766870903919891,0.6532380210562372,0.5724330422704593,0.08841516981132076,0.09178796514110524
000552,88,0.762378154708674,0.5162732059817413,0.33734395421967744,0.2349000860460275,0.13712370454545456,0.10144908401880036
000553,92,0.8761023064028224,0.6943925262766374,0.4817265081291195,0.2735690293217648,0.0671809891304348,0.09267162411421995
000554,105,0.8197587139144981,0.5794268250892797,0.45504803917504516,0.38835771880480613,0.037280819047619054,0.04306494203581619
000555,53,0.7112711774811429,0.5261750077325769,0.2918405634131472,0.17815029375273714,0.061414528301886796,0.08375190077248347
000557,52,0.7509451372766405,0.5060843796087319,0.4505562732389283,0.4369937911274031,0.06467128846153845,0.079649967515889
000558,86,0.7971281457689792,0.5998151835186503,0.5289048638955531,0.4814519312839258,0.06774341860465118,0.10179137347301315
000559,104,0.9322048454386093,0.8597404376842179,0.77271363949269,0.6801907272364213,0.1306976730769231,0.04025390660555204
000560,79,0.5761395028812419,0.361520267111479,0.4803126254496834,0.31589115219505376,0.051312936708860765,0.07456045414095099
000561,71,0.6866488940911656,0.4448679543150534,0.21054970663348607,0.053608568039440724,0.06145836619718311,0.05692118446755868
000562,56,0.8261731043005293,0.5865510608794738,0.3740920513423208,0.15128370781714714,0.12400969642857142,0.10501931828136596
000563,100,0.6655299222565203,0.40710030436568995,0.2711541403739235,0.12699988367207965,0.08380417999999999,0.06530264232577115
000565,98,0.7733588514899336,0.5369885545058275,0.3279445095150649,0.11763514457785383,0.07136351020408163,0.08649567420176134
000566,72,0.6981829338944205,0.5092476660616961,0.3565263667929608,0.16431070889366042,0.06265170833333333,0.07269364311070534
000572,71,0.8805068572804039,0.7280531900442674,0.5670678141087687,0.42527833392785247,0.07675140845070423,0.1273352885171058
000567,93,0.6668488507289784,0.49023553531166325,0.3741258393200614,0.3103602539085841,0.1005771505376344,0.09209425713919597
000568,98,0.9450121513191664,0.8916852591787668,0.821082458170973,0.7521397918816632,0.2462515204081633,0.14112385285087023
000571,80,0.8301600801525307,0.6218984921203898,0.5091768471651571,0.37716215643910855,0.06306381250000001,0.08114831324804196
000570,97,0.8546480084699877,0.6403107508418825,0.3483146434589254,0.0646671952446617,0.05525590721649485,0.06677158415230154
000569,26,0.5425208725914329,0.17510783276604663,0.0406208137384419,0.0032549294942420095,0.024089153846153843,0.05357128565084119
001266,10,0.7053709801759661,0.47011020438660517,0.09664929551344618,-0.6512989139736027,0.017676400000000002,0.039707586643360736
000573,104,0.7355802211453178,0.4853234908065855,0.17055288595568538,-0.20598062609411152,0.021271375,0.04738834185303943
000578,23,0.8144664599584815,0.4937596215532236,0.2572883064628748,0.15536830919082867,0.1443005217391304,0.11168193086886236
000576,72,0.525723344201383,0.2497298857281636,0.13895550246980878,0.17840380907680004,0.05821402777777777,0.10206832918265155
000581,94,0.8806597106444041,0.7376732793168458,0.5780849931976674,0.36617691891212595,0.13434595744680852,0.0748606455209057
000590,81,0.8491139589868159,0.7065179975291671,0.5906506583279211,0.4716424518440209,0.0717532962962963,0.09268229821801971
000582,93,0.8200632289735457,0.6833331931511786,0.5217331417809941,0.43828111964590893,0.07934579569892472,0.08073295816875961
000592,71,0.7960595980768247,0.5626354035729272,0.3873174663623022,0.3799713976431603,0.02734792957746479,0.08347818633518544
000583,16,0.729900742149943,0.37211707966675184,-0.09177560818490808,-0.35022382773234767,0.0929815,0.08664351683550824
000584,74,0.7897972291229103,0.4191831092216394,0.11031878546590286,-0.1465403299922308,0.05994968918918919,0.08321241792803778
000585,46,0.3546972137977692,0.11901082613888801,0.010568780902636693,-0.016388159020073928,0.03643447826086956,0.03530179094098247
002157,52,0.8224211090911737,0.5103043857331252,0.1592253923633072,-0.13468519139308116,0.11561453846153845,0.1033985877186437
000605,80,0.5629649933147323,0.31258928680918563,0.15549937811859169,0.07915807363078402,0.0486888875,0.0690045251613968
000586,85,0.8372970994705825,0.6166001323899167,0.3907684620899429,0.17909591947417047,0.06243362352941176,0.09379303094830678
000589,100,0.851999842869424,0.607038981276917,0.3698443680920377,0.18675694354865946,0.06243908,0.0727169294184896
000608,89,0.814148059046033,0.6155762485103345,0.5153397680837152,0.4318451510977127,0.07963312359550562,0.09435772577859387
000591,98,0.7761892901958647,0.5926609791744578,0.5153993709261842,0.3692022296988176,0.0643664693877551,0.0400632662820674
000593,89,0.7478106078036969,0.4612569054691556,0.20495716263581315,0.00901048542491407,0.04977583146067415,0.07023278628227414
000594,56,0.8846971438685939,0.7488080008574536,0.6528324184267059,0.5754331672625645,0.033929160714285714,0.05900241014713382
000595,54,0.5881020699962796,0.2342175735142002,-0.01523277056648175,0.0009598918153877684,0.031869814814814816,0.04994612074287655
000596,94,0.9489900909531572,0.8954373138336549,0.8295494356658706,0.7572987205691045,0.16371042553191487,0.09435538917244075
000597,94,0.9137747161888675,0.7696495705140702,0.6107619398352064,0.4611936773191817,0.04602265957446809,0.08863745369373852
000598,93,0.8105827782556951,0.6405501770351407,0.548518206891133,0.5211794428712089,0.09948608602150535,0.04839752372823281
000599,81,0.8666759364771961,0.6700650039438377,0.58789370630611,0.6056260297568976,0.04361161728395062,0.051836544370127954
000600,96,0.9114653905813711,0.7823121374060772,0.6458097342169312,0.5076782944642212,0.08256147916666666,0.09177088745881634
000601,100,0.9355636788285211,0.8533715823771717,0.800347407742132,0.7358114352515464,0.04619561,0.04450974365684328
000602,40,0.710021285190255,0.39104608424178733,0.15262713275310563,-0.10829555580977562,0.15334872500000002,0.12208143386342321
000603,61,0.6117667968455539,0.23390652352252483,0.11006974008453192,0.012327103327643344,0.15019006557377051,0.1106680402024812
000606,67,0.7882528730850785,0.6300278437219738,0.4977990963116641,0.31517180379119564,0.024015,0.046843222535628226
000607,83,0.8224379994781293,0.5663809517633445,0.3668709629590311,0.22639334516990772,0.08406278313253013,0.08456904754789299
002176,54,0.8002552501749464,0.39287176678711133,-0.003771663598168166,-0.3071913450264647,0.07700507407407407,0.10122732103114584
000609,77,0.7259568524870177,0.4696379179421349,0.22959012511675925,0.03609222556347681,0.08201174025974026,0.07157059413557741
000610,85,0.6889856656307644,0.38984164443854935,0.13465916027553193,-0.0771810764189461,0.026308400000000003,0.04583393119954589
000612,95,0.8623710445791543,0.5887517850356799,0.29095060614102364,0.03827604754390562,0.08685144210526316,0.11113879887104806
000613,53,0.7276302538052257,0.3324122471250767,-0.018399711089626677,-0.33828429168760843,-0.014192339622641506,0.03217273791256064
002186,56,0.8984038794954732,0.8035748178023407,0.7477899236226866,0.6696565117820017,0.10356051785714285,0.05101615441630477
000615,82,0.7216726095238626,0.43247320955408575,0.22634907257539344,0.10175541815278306,0.059821463414634145,0.08055508416335827
000616,84,0.7715236478411622,0.5909647029009927,0.43810043416321276,0.16934020446490775,0.09242085714285715,0.074268607912371
000617,88,0.9059138482458674,0.7932299564358125,0.6883104199239677,0.5695785810388503,0.11750443181818183,0.11226889711443151
000618,14,0.5825729882415914,0.35768296484373413,0.3535285440639021,0.34272606339481815,0.09964921428571429,0.1390402996576268
000619,98,0.902166922376327,0.710265263925399,0.5234587117565789,0.3874800111929461,0.05933154081632652,0.08293675552936786
000621,10,0.39834660392318444,0.23343335952349376,-0.08247319863843315,0.24315236194680917,0.11463990000000002,0.05450832275065891
000622,52,0.5845101509720353,0.3633918289926736,0.20322263098805848,-0.010264422652060243,0.05072398076923078,0.08484004284318959
000623,97,0.8687357277821913,0.687883644403907,0.5324966283502631,0.4001593679278517,0.12126649484536083,0.07154051012187009
000633,64,0.7025333339766209,0.4329102621219272,0.1839201999138667,-0.08440602398710678,0.06234765625000001,0.09361685402583413
000625,98,0.9395187859020578,0.8283040040897705,0.6819848540748367,0.5237550184881109,0.13496458163265307,0.11029030975713583
000626,86,0.7247002949981632,0.3480597929436534,0.16144168895356983,0.10842883134319711,0.1355195581395349,0.11320208630777379
000627,95,0.7945389792066285,0.6347633419456389,0.4796791273777641,0.39748053340024697,0.04052165263157895,0.07487655938785881
000628,80,0.7152107962615757,0.48111830277746803,0.334092636041452,0.23104000451275028,0.0676222125,0.06358282375840463
000629,78,0.7670077562798614,0.4438036764251622,0.14897422633892218,-0.04718864528583347,0.09500211538461537,0.09310781783584746
000630,98,0.9056793953334172,0.7912265925348752,0.6498978502248561,0.5072099141815969,0.0964890306122449,0.06332256370305639
000631,78,0.7360355900254821,0.49382498439536254,0.43513193093676816,0.4145993924686233,0.1301821923076923,0.09791865345707952
